date,Industrial Production,Manufacturing Production,Real Personal Consumption Expenditure,Real Personal Income excluding transfers,Real Personal Income,Real Retail & Food Services Sales,Housing Starts,Building Permits,Nonfarm Payroll Employment,Unemployment Rate,Average Weekly Hours — Total Private,Average Weekly Hours — Manufacturing,Job Openings,Labor Force Participation Rate,Average Hourly Earnings — Total Private,CPI All Items,Core CPI,PCE Price Index,Core PCE Price Index,Producer Prices — Final Demand,Producer Prices — All Commodities,Commercial & Industrial Loans,Consumer Credit,Federal Funds Rate,Total Bank Reserves,M2 Money Supply,Total Capacity Utilization
1913-01-01,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1913-02-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1913-03-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1913-04-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1913-05-01,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1913-06-01,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1913-07-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1913-08-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1913-09-01,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,
1913-10-01,,,,,,,,,,,,,,,,,,,,,12.2,,,,,,
1913-11-01,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1913-12-01,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1914-01-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1914-02-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1914-03-01,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,
1914-04-01,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,
1914-05-01,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
1914-06-01,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
1914-07-01,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
1914-08-01,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1914-09-01,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1914-10-01,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,
1914-11-01,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,
1914-12-01,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
1915-01-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-02-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-03-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-04-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-05-01,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1915-06-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-07-01,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1915-08-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-09-01,,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1915-10-01,,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1915-11-01,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,
1915-12-01,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,
1916-01-01,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,
1916-02-01,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1916-03-01,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1916-04-01,,,,,,,,,,,,,,,,,,,,,14.1,,,,,,
1916-05-01,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,
1916-06-01,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,
1916-07-01,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,
1916-08-01,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,
1916-09-01,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
1916-10-01,,,,,,,,,,,,,,,,,,,,,15.7,,,,,,
1916-11-01,,,,,,,,,,,,,,,,,,,,,16.8,,,,,,
1916-12-01,,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1917-01-01,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,
1917-02-01,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
1917-03-01,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,
1917-04-01,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,
1917-05-01,,,,,,,,,,,,,,,,,,,,,20.8,,,,,,
1917-06-01,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,
1917-07-01,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,
1917-08-01,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,
1917-09-01,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,
1917-10-01,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,
1917-11-01,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,
1917-12-01,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,
1918-01-01,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,
1918-02-01,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,
1918-03-01,,,,,,,,,,,,,,,,,,,,,21.8,,,,,,
1918-04-01,,,,,,,,,,,,,,,,,,,,,22.1,,,,,,
1918-05-01,,,,,,,,,,,,,,,,,,,,,22.1,,,,,,
1918-06-01,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,
1918-07-01,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,
1918-08-01,,,,,,,,,,,,,,,,,,,,,23.2,,,,,,
1918-09-01,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,
1918-10-01,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,
1918-11-01,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,
1918-12-01,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,
1919-01-01,4.8739,,,,,,,,,,,,,,,,,,,,23.2,,,,,,
1919-02-01,4.6585,,,,,,,,,,,,,,,,,,,,22.4,,,,,,
1919-03-01,4.5238,,,,,,,,,,,,,,,,,,,,22.6,,,,,,
1919-04-01,4.6046,,,,,,,,,,,,,,,,,,,,22.9,,,,,,
1919-05-01,4.6315,,,,,,,,,,,,,,,,,,,,23.3,,,,,,
1919-06-01,4.9277,,,,,,,,,,,,,,,,,,,,23.4,,,,,,
1919-07-01,5.2239,,,,,,,,,,,,,,,,,,,,24.3,,,,,,
1919-08-01,5.3047,,,,,,,,,,,,,,,,,,,,24.9,,,,,,
1919-09-01,5.197,,,,,,,,,,,,,,,,,,,,24.3,,,,,,
1919-10-01,5.1432,,,,,,,,,,,,,,,,,,,,24.4,,,,,,
1919-11-01,5.0624,,,,,,,,,,,,,,,,,,,,24.9,,,,,,
1919-12-01,5.1432,,,,,,,,,,,,,,,,,,,,26.0,,,,,,
1920-01-01,5.6279,,,,,,,,,,,,,,,,,,,,27.2,,,,,,
1920-02-01,5.6279,,,,,,,,,,,,,,,,,,,,27.1,,,,,,
1920-03-01,5.5201,,,,,,,,,,,,,,,,,,,,27.3,,,,,,
1920-04-01,5.2239,,,,,,,,,,,,,,,,,,,,28.5,,,,,,
1920-05-01,5.3586,,,,,,,,,,,,,,,,,,,,28.8,,,,,,
1920-06-01,5.4124,,,,,,,,,,,,,,,,,,,,28.7,,,,,,
1920-07-01,5.2778,,,,,,,,,,,,,,,,,,,,28.6,,,,,,
1920-08-01,5.3047,,,,,,,,,,,,,,,,,,,,27.8,,,,,,
1920-09-01,5.1162,,,,,,,,,,,,,,,,,,,,26.8,,,,,,
1920-10-01,4.9008,,,,,,,,,,,,,,,,,,,,24.9,,,,,,
1920-11-01,4.4969,,,,,,,,,,,,,,,,,,,,23.0,,,,,,
1920-12-01,4.2276,,,,,,,,,,,,,,,,,,,,20.8,,,,,,
1921-01-01,3.9853,,,,,,,,,,,,,,,,,,,,19.6,,,,,,
1921-02-01,3.9045,,,,,,,,,,,,,,,,,,,,18.1,,,,,,
1921-03-01,3.7968,,,,,,,,,,,,,,,,,,,,17.7,,,,,,
1921-04-01,3.7968,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1921-05-01,3.9045,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1921-06-01,3.8776,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1921-07-01,3.8506,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1921-08-01,3.9853,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1921-09-01,4.0122,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1921-10-01,4.2545,,,,,,,,,,,,,,,,,,,,16.2,,,,,,
1921-11-01,4.2007,,,,,,,,,,,,,,,,,,,,16.2,,,,,,
1921-12-01,4.1738,,,,,,,,,,,,,,,,,,,,16.0,,,,,,
1922-01-01,4.3353,,,,,,,,,,,,,,,,,,,,15.7,,,,,,
1922-02-01,4.5238,,,,,,,,,,,,,,,,,,,,16.0,,,,,,
1922-03-01,4.7662,,,,,,,,,,,,,,,,,,,,16.0,,,,,,
1922-04-01,4.6046,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1922-05-01,4.847,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1922-06-01,5.0893,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1922-07-01,5.0893,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1922-08-01,4.9816,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1922-09-01,5.2509,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1922-10-01,5.5471,,,,,,,,,,,,,,,,,,,,17.2,,,,,,
1922-11-01,5.7894,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1922-12-01,5.951,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1923-01-01,5.8163,,,,,,,,,,,,,,,,,,,,17.6,,,,,,
1923-02-01,5.8971,,,,,,,,,,,,,,,,,,,,17.8,,,,,,
1923-03-01,6.0856,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
1923-04-01,6.2203,,,,,,,,,,,,,,,,,,,,17.9,,,,,,
1923-05-01,6.301,,,,,,,,,,,,,,,,,,,,17.5,,,,,,
1923-06-01,6.2472,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1923-07-01,6.1933,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1923-08-01,6.0856,,,,,,,,,,,,,,,,,,,,16.9,,,,,,
1923-09-01,5.951,,,,,,,,,,,,,,,,,,,,17.2,,,,,,
1923-10-01,5.9241,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1923-11-01,5.9241,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1923-12-01,5.7894,,,,,,,,,,,,,,,,,,,,16.9,,,,,,
1924-01-01,5.924,,,,,,,,,,,,,,,,,,,,17.2,,,,,,
1924-02-01,6.0318,,,,,,,,,,,,,,,,,,,,17.2,,,,,,
1924-03-01,5.9241,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1924-04-01,5.7356,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1924-05-01,5.4932,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1924-06-01,5.2509,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1924-07-01,5.1701,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1924-08-01,5.3586,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1924-09-01,5.5471,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1924-10-01,5.6817,,,,,,,,,,,,,,,,,,,,16.9,,,,,,
1924-11-01,5.7894,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1924-12-01,5.951,,,,,,,,,,,,,,,,,,,,17.5,,,,,,
1925-01-01,6.1395,,,,,,,,,,,,,,,,,,,,17.7,,,,,,
1925-02-01,6.1395,,,,,,,,,,,,,,,,,,,,17.9,,,,,,
1925-03-01,6.1395,,,,,,,,,,,,,,,,,,,,17.9,,,,,,
1925-04-01,6.1933,,,,,,,,,,,,,,,,,,,,17.5,,,,,,
1925-05-01,6.1664,,,,,,,,,,,,,,,,,,,,17.5,,,,,,
1925-06-01,6.1125,,,,,,,,,,,,,,,,,,,,17.7,,,,,,
1925-07-01,6.2741,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
1925-08-01,6.1664,,,,,,,,,,,,,,,,,,,,17.9,,,,,,
1925-09-01,6.0856,,,,,,,,,,,,,,,,,,,,17.8,,,,,,
1925-10-01,6.328,,,,,,,,,,,,,,,,,,,,17.8,,,,,,
1925-11-01,6.4626,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
1925-12-01,6.5434,,,,,,,,,,,,,,,,,,,,17.8,,,,,,
1926-01-01,6.4357,,,,,,,,,,,,,,,,,,,,17.8,,,,,,
1926-02-01,6.4357,,,,,,,,,,,,,,,,,,,,17.6,,,,,,
1926-03-01,6.5165,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1926-04-01,6.5165,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1926-05-01,6.4626,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1926-06-01,6.5434,,,,,,,,,,,,,,,,,,,,17.3,,,,,,
1926-07-01,6.5703,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1926-08-01,6.6511,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1926-09-01,6.7588,,,,,,,,,,,,,,,,,,,,17.2,,,,,,
1926-10-01,6.7588,,,,,,,,,,,,,,,,,,,,17.1,,,,,,
1926-11-01,6.7319,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1926-12-01,6.705,,,,,,,,,,,,,,,,,,,,16.9,,,,,,
1927-01-01,6.678,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1927-02-01,6.7319,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1927-03-01,6.8127,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1927-04-01,6.6511,,,,,,,,,,,,,,,,,,,,16.3,,,,,,
1927-05-01,6.705,,,,,,,,,,,,,,,,,,,,16.2,,,,,,
1927-06-01,6.678,,,,,,,,,,,,,,,,,,,,16.2,,,,,,
1927-07-01,6.5972,,,,,,,,,,,,,,,,,,,,16.2,,,,,,
1927-08-01,6.5972,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1927-09-01,6.4895,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1927-10-01,6.3549,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1927-11-01,6.3549,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1927-12-01,6.3818,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1928-01-01,6.5165,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1928-02-01,6.5703,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1928-03-01,6.6242,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1928-04-01,6.5972,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1928-05-01,6.678,,,,,,,,,,,,,,,,,,,,16.8,,,,,,
1928-06-01,6.7319,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1928-07-01,6.8127,,,,,,,,,,,,,,,,,,,,16.8,,,,,,
1928-08-01,6.9473,,,,,,,,,,,,,,,,,,,,16.8,,,,,,
1928-09-01,7.0012,,,,,,,,,,,,,,,,,,,,17.0,,,,,,
1928-10-01,7.1358,,,,,,,,,,,,,,,,,,,,16.7,,,,,,
1928-11-01,7.2704,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1928-12-01,7.4051,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1929-01-01,7.5128,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1929-02-01,7.4858,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1929-03-01,7.5128,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1929-04-01,7.6474,,,,,,,,,,,,,,,,,,,,16.5,,,,,,
1929-05-01,7.7821,,,,,,,,,,,,,,,,,,,,16.3,,,,,,
1929-06-01,7.8359,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1929-07-01,7.9436,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1929-08-01,7.8628,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1929-09-01,7.809,,,,,,,,,,,,,,,,,,,,16.6,,,,,,
1929-10-01,7.6743,,,,,,,,,,,,,,,,,,,,16.4,,,,,,
1929-11-01,7.2974,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1929-12-01,6.9742,,,,,,,,,,,,,,,,,,,,16.1,,,,,,
1930-01-01,6.9742,,,,,,,,,,,,,,,,,,,,15.9,,,,,,
1930-02-01,6.9473,,,,,,,,,,,,,,,,,,,,15.7,,,,,,
1930-03-01,6.8396,,,,,,,,,,,,,,,,,,,,15.5,,,,,,
1930-04-01,6.7857,,,,,,,,,,,,,,,,,,,,15.5,,,,,,
1930-05-01,6.678,,,,,,,,,,,,,,,,,,,,15.3,,,,,,
1930-06-01,6.4895,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
1930-07-01,6.1933,,,,,,,,,,,,,,,,,,,,14.5,,,,,,
1930-08-01,6.0587,,,,,,,,,,,,,,,,,,,,14.5,,,,,,
1930-09-01,5.951,,,,,,,,,,,,,,,,,,,,14.5,,,,,,
1930-10-01,5.7894,,,,,,,,,,,,,,,,,,,,14.3,,,,,,
1930-11-01,5.6548,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1930-12-01,5.5201,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1931-01-01,5.4932,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1931-02-01,5.5201,,,,,,,,,,,,,,,,,,,,13.2,,,,,,
1931-03-01,5.6279,,,,,,,,,,,,,,,,,,,,13.1,,,,,,
1931-04-01,5.6548,,,,,,,,,,,,,,,,,,,,12.9,,,,,,
1931-05-01,5.574,,,,,,,,,,,,,,,,,,,,12.6,,,,,,
1931-06-01,5.4394,,,,,,,,,,,,,,,,,,,,12.4,,,,,,
1931-07-01,5.3586,,,,,,,,,,,,,,,,,,,,12.4,,,,,,
1931-08-01,5.1701,,,,,,,,,,,,,,,,,,,,12.4,,,,,,
1931-09-01,4.9277,,,,,,,,,,,,,,,,,,,,12.3,,,,,,
1931-10-01,4.7392,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1931-11-01,4.6854,,,,,,,,,,,,,,,,,,,,12.1,,,,,,
1931-12-01,4.6585,,,,,,,,,,,,,,,,,,,,11.8,,,,,,
1932-01-01,4.5238,,,,,,,,,,,,,,,,,,,,11.6,,,,,,
1932-02-01,4.4161,,,,,,,,,,,,,,,,,,,,11.4,,,,,,
1932-03-01,4.3623,,,,,,,,,,,,,,,,,,,,11.4,,,,,,
1932-04-01,4.0661,,,,,,,,,,,,,,,,,,,,11.3,,,,,,
1932-05-01,3.9314,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
1932-06-01,3.7968,,,,,,,,,,,,,,,,,,,,11.0,,,,,,
1932-07-01,3.6891,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
1932-08-01,3.7968,,,,,,,,,,,,,,,,,,,,11.2,,,,,,
1932-09-01,4.0391,,,,,,,,,,,,,,,,,,,,11.3,,,,,,
1932-10-01,4.1738,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
1932-11-01,4.1738,,,,,,,,,,,,,,,,,,,,11.0,,,,,,
1932-12-01,4.093,,,,,,,,,,,,,,,,,,,,10.8,,,,,,
1933-01-01,4.0122,,,,,,,,,,,,,,,,,,,,10.5,,,,,,
1933-02-01,4.0391,,,,,,,,,,,,,,,,,,,,10.3,,,,,,
1933-03-01,3.7968,,,,,,,,,,,,,,,,,,,,10.4,,,,,,
1933-04-01,4.0661,,,,,,,,,,,,,,,,,,,,10.4,,,,,,
1933-05-01,4.7392,,,,,,,,,,,,,,,,,,,,10.8,,,,,,
1933-06-01,5.4663,,,,,,,,,,,,,,,,,,,,11.2,,,,,,
1933-07-01,5.9779,,,,,,,,,,,,,,,,,,,,11.9,,,,,,
1933-08-01,5.7356,,,,,,,,,,,,,,,,,,,,12.0,,,,,,
1933-09-01,5.4124,,,,,,,,,,,,,,,,,,,,12.2,,,,,,
1933-10-01,5.1432,,,,,,,,,,,,,,,,,,,,12.3,,,,,,
1933-11-01,4.847,,,,,,,,,,,,,,,,,,,,12.3,,,,,,
1933-12-01,4.8739,,,,,,,,,,,,,,,,,,,,12.2,,,,,,
1934-01-01,5.0354,,,,,,,,,,,,,,,,,,,,12.4,,,,,,
1934-02-01,5.2778,,,,,,,,,,,,,,,,,,,,12.7,,,,,,
1934-03-01,5.5201,,,,,,,,,,,,,,,,,,,,12.7,,,,,,
1934-04-01,5.5201,,,,,,,,,,,,,,,,,,,,12.7,,,,,,
1934-05-01,5.6278,,,,,,,,,,,,,,,,,,,,12.7,,,,,,
1934-06-01,5.5201,,,,,,,,,,,,,,,,,,,,12.9,,,,,,
1934-07-01,5.1432,,,,,,,,,,,,,,,,,,,,12.9,,,,,,
1934-08-01,5.0893,,,,,,,,,,,,,,,,,,,,13.2,,,,,,
1934-09-01,4.7931,,,,,,,,,,,,,,,,,,,,13.4,,,,,,
1934-10-01,5.0085,,,,,,,,,,,,,,,,,,,,13.2,,,,,,
1934-11-01,5.0624,,,,,,,,,,,,,,,,,,,,13.2,,,,,,
1934-12-01,5.3855,,,,,,,,,,,,,,,,,,,,13.3,,,,,,
1935-01-01,5.8163,,,,,,,,,,,,,,,,,,,,13.6,,,,,,
1935-02-01,5.9241,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1935-03-01,5.8971,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1935-04-01,5.7894,,,,,,,,,,,,,,,,,,,,13.8,,,,,,
1935-05-01,5.7894,,,,,,,,,,,,,,,,,,,,13.8,,,,,,
1935-06-01,5.8702,,,,,,,,,,,,,,,,,,,,13.8,,,,,,
1935-07-01,5.8702,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1935-08-01,6.0856,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1935-09-01,6.2472,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1935-10-01,6.4357,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1935-11-01,6.5703,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1935-12-01,6.6511,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1936-01-01,6.5434,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1936-02-01,6.3818,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1936-03-01,6.4626,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1936-04-01,6.8665,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1936-05-01,7.0012,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1936-06-01,7.1358,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1936-07-01,7.2704,,,,,,,,,,,,,,,,,,,,13.9,,,,,,
1936-08-01,7.3781,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1936-09-01,7.5128,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1936-10-01,7.6205,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1936-11-01,7.8359,,,,,,,,,,,,,,,,,,,,14.2,,,,,,
1936-12-01,8.0783,,,,,,,,,,,,,,,,,,,,14.5,,,,,,
1937-01-01,8.0513,,,,,,,,,,,,,,,,,,,,14.8,,,,,,
1937-02-01,8.159,,,,,,,,,,,,,,,,,,,,14.9,,,,,,
1937-03-01,8.3475,,,,,,,,,,,,,,,,,,,,15.1,,,,,,
1937-04-01,8.3475,,,,,,,,,,,,,,,,,,,,15.2,,,,,,
1937-05-01,8.3745,,,,,,,,,,,,,,,,,,,,15.1,,,,,,
1937-06-01,8.2667,,,,,,,,,,,,,,,,,,,,15.0,,,,,,
1937-07-01,8.3206,,,,,,,,,,,,,,,,,,,,15.2,,,,,,
1937-08-01,8.2667,,,,,,,,,,,,,,,,,,,,15.1,,,,,,
1937-09-01,7.9975,,,,,,,,,,,,,,,,,,,,15.1,,,,,,
1937-10-01,7.4051,,,,,,,,,,,,,,,,,,,,14.7,,,,,,
1937-11-01,6.678,,,,,,,,,,,,,,,,,,,,14.4,,,,,,
1937-12-01,6.0856,,,,,,,,,,,,,,,,,,,,14.1,,,,,,
1938-01-01,5.951,,,,,,,,,,,,,,,,,,,,14.0,,,,,,
1938-02-01,5.8971,,,,,,,,,,,,,,,,,,,,13.8,,,,,,
1938-03-01,5.8971,,,,,,,,,,,,,,,,,,,,13.7,,,,,,
1938-04-01,5.7894,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1938-05-01,5.6548,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1938-06-01,5.7086,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1938-07-01,6.0318,,,,,,,,,,,,,,,,,,,,13.6,,,,,,
1938-08-01,6.3549,,,,,,,,,,,,,,,,,,,,13.4,,,,,,
1938-09-01,6.5434,,,,,,,,,,,,,,,,,,,,13.5,,,,,,
1938-10-01,6.705,,,,,,,,,,,,,,,,,,,,13.4,,,,,,
1938-11-01,6.9742,,,,,,,,,,,,,,,,,,,,13.4,,,,,,
1938-12-01,7.055,,,,,,,,,,,,,,,,,,,,13.3,,,,,,
1939-01-01,7.055,,,,,,,,29923.0,,,37.1,,,,,,,,,13.3,,,,,,
1939-02-01,7.1089,,,,,,,,30100.0,,,37.2,,,,,,,,,13.3,,,,,,
1939-03-01,7.1358,,,,,,,,30280.0,,,37.3,,,,,,,,,13.2,,,,,,
1939-04-01,7.1089,,,,,,,,30094.0,,,37.3,,,,,,,,,13.1,,,,,,
1939-05-01,7.0819,,,,,,,,30299.0,,,37.0,,,,,,,,,13.1,,,,,,
1939-06-01,7.2435,,,,,,,,30502.0,,,37.4,,,,,,,,,13.0,,,,,,
1939-07-01,7.4589,,,,,,,,30419.0,,,37.3,,,,,,,,,13.0,,,,,,
1939-08-01,7.5666,,,,,,,,30663.0,,,38.1,,,,,,,,,12.9,,,,,,
1939-09-01,8.0244,,,,,,,,31031.0,,,38.1,,,,,,,,,13.6,,,,,,
1939-10-01,8.4283,,,,,,,,31411.0,,,39.1,,,,,,,,,13.7,,,,,,
1939-11-01,8.6437,,,,,,,,31470.0,,,38.5,,,,,,,,,13.6,,,,,,
1939-12-01,8.6437,,,,,,,,31542.0,,,38.4,,,,,,,,,13.7,,,,,,
1940-01-01,8.536,,,,,,,,31603.0,,,37.9,,,,,,,,,13.7,,,,,,
1940-02-01,8.2667,,,,,,,,31715.0,,,37.3,,,,,,,,,13.6,,,,,,
1940-03-01,8.0783,,,,,,,,31825.0,,,37.4,,,,,,,,,13.5,,,,,,
1940-04-01,8.2398,,,,,,,,31701.0,,,37.4,,,,,,,,,13.5,,,,,,
1940-05-01,8.4822,,,,,,,,31879.0,,,37.5,,,,,,,,,13.5,,,,,,
1940-06-01,8.7514,,,,,,,,31977.0,,,37.6,,,,,,,,,13.4,,,,,,
1940-07-01,8.8592,,,,,,,,31942.0,,,38.0,,,,,,,,,13.4,,,,,,
1940-08-01,8.913,,,,,,,,32352.0,,,38.4,,,,,,,,,13.4,,,,,,
1940-09-01,9.1015,,,,,,,,32810.0,,,39.0,,,,,,,,,13.4,,,,,,
1940-10-01,9.2361,,,,,,,,33267.0,,,39.3,,,,,,,,,13.6,,,,,,
1940-11-01,9.4516,,,,,,,,33669.0,,,38.6,,,,,,,,,13.7,,,,,,
1940-12-01,9.7747,,,,,,,,34174.0,,,39.6,,,,,,,,,13.8,,,,,,
1941-01-01,10.017,,,,,,,,34481.0,,,39.4,,,,,,,,,13.9,,,,,,
